Building Name,Building Address,address_info,latitude,longitude
PEOPLE'S PARK CENTRE,"101 UPPER CROSS STREET, SINGAPORE 058357","[{'address_components': [{'long_name': '101', 'short_name': '101', 'types': ['street_number']}, {'long_name': 'Upper Cross Street', 'short_name': 'Upper Cross St', 'types': ['route']}, {'long_name': 'Outram', 'short_name': 'Outram', 'types': ['neighborhood', 'political']}, {'long_name': 'Singapore', 'short_name': 'Singapore', 'types': ['locality', 'political']}, {'long_name': 'Singapore', 'short_name': 'SG', 'types': ['country', 'political']}, {'long_name': '058359', 'short_name': '058359', 'types': ['postal_code']}], 'formatted_address': '101 Upper Cross St, Singapore 058359', 'geometry': {'bounds': {'northeast': {'lat': 1.2864113, 'lng': 103.8445814}, 'southwest': {'lat': 1.2851249, 'lng': 103.8433771}}, 'location': {'lat': 1.2857619, 'lng': 103.8439529}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 1.287117080291502, 'lng': 103.8453282302915}, 'southwest': {'lat': 1.284419119708498, 'lng': 103.8426302697085}}}, 'place_id': 'ChIJuf74xXQZ2jERZKb6NYiCtVE', 'types': ['premise']}]",1.2857619,103.8439529
THE RIVERWALK,"20 UPPER CIRCULAR ROAD, SINGAPORE 058416","[{'address_components': [{'long_name': '20', 'short_name': '20', 'types': ['street_number']}, {'long_name': 'Upper Circular Road', 'short_name': 'Upper Circular Rd', 'types': ['route']}, {'long_name': 'Singapore River', 'short_name': 'Singapore River', 'types': ['neighborhood', 'political']}, {'long_name': 'Singapore', 'short_name': 'Singapore', 'types': ['locality', 'political']}, {'long_name': 'Singapore', 'short_name': 'SG', 'types': ['country', 'political']}, {'long_name': '058416', 'short_name': '058416', 'types': ['postal_code']}], 'formatted_address': '20 Upper Circular Rd, Singapore 058416', 'geometry': {'location': {'lat': 1.2888538, 'lng': 103.8484884}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 1.290107080291502, 'lng': 103.8497751802915}, 'southwest': {'lat': 1.287409119708498, 'lng': 103.8470772197085}}}, 'place_id': 'ChIJj0Ng2c8Z2jERoFiyk5wlC-I', 'plus_code': {'compound_code': '7RQX+G9 Singapore', 'global_code': '6PH57RQX+G9'}, 'types': ['street_address']}]",1.2888538,103.8484884
SUNTEC CITY MALL,"3 TEMASEK BOULEVARD, SINGAPORE 038983","[{'address_components': [{'long_name': '3', 'short_name': '3', 'types': ['street_number']}, {'long_name': 'Temasek Boulevard', 'short_name': 'Temasek Blvd', 'types': ['route']}, {'long_name': 'Downtown Core', 'short_name': 'Downtown Core', 'types': ['neighborhood', 'political']}, {'long_name': 'Singapore', 'short_name': 'Singapore', 'types': ['locality', 'political']}, {'long_name': 'Singapore', 'short_name': 'SG', 'types': ['country', 'political']}, {'long_name': '038983', 'short_name': '038983', 'types': ['postal_code']}], 'formatted_address': '3 Temasek Blvd, Singapore 038983', 'geometry': {'bounds': {'northeast': {'lat': 1.2959643, 'lng': 103.858904}, 'southwest': {'lat': 1.2956483, 'lng': 103.8587056}}, 'location': {'lat': 1.295825, 'lng': 103.8587866}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 1.297307230291502, 'lng': 103.8601956802915}, 'southwest': {'lat': 1.294609269708498, 'lng': 103.8574977197085}}}, 'place_id': 'ChIJI3eIBa8Z2jERNqwEWBkJj84', 'types': ['subpremise']}]",1.295825,103.8587866
TONG BUILDING,"302 ORCHARD ROAD, SINGAPORE 238862","[{'address_components': [{'long_name': '302', 'short_name': '302', 'types': ['street_number']}, {'long_name': 'Orchard Road', 'short_name': 'Orchard Rd', 'types': ['route']}, {'long_name': 'Orchard', 'short_name': 'Orchard', 'types': ['neighborhood', 'political']}, {'long_name': 'Singapore', 'short_name': 'Singapore', 'types': ['locality', 'political']}, {'long_name': 'Singapore', 'short_name': 'SG', 'types': ['country', 'political']}, {'long_name': '238862', 'short_name': '238862', 'types': ['postal_code']}], 'formatted_address': '302 Orchard Rd, Singapore 238862', 'geometry': {'bounds': {'northeast': {'lat': 1.3042074, 'lng': 103.835008}, 'southwest': {'lat': 1.3038904, 'lng': 103.8346924}}, 'location': {'lat': 1.3040511, 'lng': 103.8348476}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 1.305314380291502, 'lng': 103.8360931802915}, 'southwest': {'lat': 1.302616419708498, 'lng': 103.8333952197085}}}, 'place_id': 'ChIJ82xrPZIZ2jERUU_DXy0sfZk', 'types': ['premise']}]",1.3040511,103.8348476
YUHUA COMMUNITY CLUB,"90 BOON LAY WAY, SINGAPORE 609958","[{'address_components': [{'long_name': '90', 'short_name': '90', 'types': ['street_number']}, {'long_name': 'Boon Lay Way', 'short_name': 'Boon Lay Wy', 'types': ['route']}, {'long_name': 'Jurong East', 'short_name': 'Jurong East', 'types': ['neighborhood', 'political']}, {'long_name': 'Singapore', 'short_name': 'Singapore', 'types': ['locality', 'political']}, {'long_name': 'Singapore', 'short_name': 'SG', 'types': ['country', 'political']}, {'long_name': '609958', 'short_name': '609958', 'types': ['postal_code']}], 'formatted_address': '90 Boon Lay Wy, Singapore 609958', 'geometry': {'bounds': {'northeast': {'lat': 1.340358, 'lng': 103.7374816}, 'southwest': {'lat': 1.3396052, 'lng': 103.7368051}}, 'location': {'lat': 1.340112, 'lng': 103.7371529}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 1.341330580291502, 'lng': 103.7384923302915}, 'southwest': {'lat': 1.338632619708498, 'lng': 103.7357943697085}}}, 'place_id': 'ChIJZWPdyRsQ2jERispYrVXIj4Y', 'types': ['premise']}]",1.340112,103.7371529
PARC SOVEREIGN HOTEL - TYRWHITT,"165 TYRWHITT ROAD, SINGAPORE 207569","[{'address_components': [{'long_name': '165', 'short_name': '165', 'types': ['street_number']}, {'long_name': 'Tyrwhitt Road', 'short_name': 'Tyrwhitt Rd', 'types': ['route']}, {'long_name': 'Kallang', 'short_name': 'Kallang', 'types': ['neighborhood', 'political']}, {'long_name': 'Singapore', 'short_name': 'Singapore', 'types': ['locality', 'political']}, {'long_name': 'Singapore', 'short_name': 'SG', 'types': ['country', 'political']}, {'long_name': '207569', 'short_name': '207569', 'types': ['postal_code']}], 'formatted_address': '165 Tyrwhitt Rd, Singapore 207569', 'geometry': {'location': {'lat': 1.3119488, 'lng': 103.8604845}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 1.313285780291502, 'lng': 103.8618455302915}, 'southwest': {'lat': 1.310587819708498, 'lng': 103.8591475697085}}}, 'place_id': 'ChIJKd8hN8kZ2jERFse_0bPpi0Y', 'types': ['subpremise']}]",1.3119488,103.8604845
GALAXIS,"1 FUSIONOPOLIS PLACE, SINGAPORE 138522","[{'address_components': [{'long_name': '1', 'short_name': '1', 'types': ['street_number']}, {'long_name': 'Fusionopolis Place', 'short_name': 'Fusionopolis Pl', 'types': ['route']}, {'long_name': 'Queenstown', 'short_name': 'Queenstown', 'types': ['neighborhood', 'political']}, {'long_name': 'Singapore', 'short_name': 'Singapore', 'types': ['locality', 'political']}, {'long_name': 'Singapore', 'short_name': 'SG', 'types': ['country', 'political']}, {'long_name': '138522', 'short_name': '138522', 'types': ['postal_code']}], 'formatted_address': '1 Fusionopolis Pl, Singapore 138522', 'geometry': {'bounds': {'northeast': {'lat': 1.2999896, 'lng': 103.7883256}, 'southwest': {'lat': 1.2998668, 'lng': 103.7882169}}, 'location': {'lat': 1.2999207, 'lng': 103.7882673}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 1.301510530291502, 'lng': 103.7896828302915}, 'southwest': {'lat': 1.298812569708498, 'lng': 103.7869848697085}}}, 'place_id': 'ChIJwWUHQEUa2jER0NkACUIZH6k', 'types': ['subpremise']}]",1.2999207,103.7882673
BUKIT TIMAH SHOPPING CENTRE,"170 UPPER BUKIT TIMAH ROAD, SINGAPORE 588179","[{'address_components': [{'long_name': '170', 'short_name': '170', 'types': ['street_number']}, {'long_name': 'Upper Bukit Timah Road', 'short_name': 'Upper Bukit Timah Rd', 'types': ['route']}, {'long_name': 'Bukit Timah', 'short_name': 'Bukit Timah', 'types': ['neighborhood', 'political']}, {'long_name': 'Singapore', 'short_name': 'Singapore', 'types': ['locality', 'political']}, {'long_name': 'Singapore', 'short_name': 'SG', 'types': ['country', 'political']}, {'long_name': '588179', 'short_name': '588179', 'types': ['postal_code']}], 'formatted_address': '170 Upper Bukit Timah Rd, Singapore 588179', 'geometry': {'bounds': {'northeast': {'lat': 1.3436832, 'lng': 103.7764583}, 'southwest': {'lat': 1.3428006, 'lng': 103.7756962}}, 'location': {'lat': 1.3431115, 'lng': 103.7760782}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 1.344571930291502, 'lng': 103.7774262302915}, 'southwest': {'lat': 1.341873969708498, 'lng': 103.7747282697085}}}, 'place_id': 'ChIJ263wfIoQ2jERvya5aeuqanM', 'types': ['premise']}]",1.3431115,103.7760782
UOB PLAZA,"80 RAFFLES PLACE, SINGAPORE 048624","[{'address_components': [{'long_name': 'One Raffles Place Tower 2', 'short_name': 'One Raffles Place Tower 2', 'types': ['premise']}, {'long_name': '80', 'short_name': '80', 'types': ['street_number']}, {'long_name': 'Raffles Place', 'short_name': 'Raffles Pl', 'types': ['route']}, {'long_name': 'Downtown Core', 'short_name': 'Downtown Core', 'types': ['neighborhood', 'political']}, {'long_name': 'Singapore', 'short_name': 'Singapore', 'types': ['locality', 'political']}, {'long_name': 'Singapore', 'short_name': 'SG', 'types': ['country', 'political']}, {'long_name': '048624', 'short_name': '048624', 'types': ['postal_code']}], 'formatted_address': '80 Raffles Pl, One Raffles Place Tower 2, Singapore 048624', 'geometry': {'bounds': {'northeast': {'lat': 1.285653, 'lng': 103.8513822}, 'southwest': {'lat': 1.2851847, 'lng': 103.8499733}}, 'location': {'lat': 1.2854707, 'lng': 103.8507043}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 1.286802680291502, 'lng': 103.8520587302915}, 'southwest': {'lat': 1.284104719708498, 'lng': 103.8493607697085}}}, 'place_id': 'ChIJebOfXwkZ2jERSCAHAPjuBqk', 'types': ['premise']}]",1.2854707,103.8507043
FAR EASTERN BANK BUILDING,"156 CECIL STREET, SINGAPORE 069544","[{'address_components': [{'long_name': '156', 'short_name': '156', 'types': ['street_number']}, {'long_name': 'Cecil Street', 'short_name': 'Cecil St', 'types': ['route']}, {'long_name': 'Downtown Core', 'short_name': 'Downtown Core', 'types': ['neighborhood', 'political']}, {'long_name': 'Singapore', 'short_name': 'Singapore', 'types': ['locality', 'political']}, {'long_name': 'Singapore', 'short_name': 'SG', 'types': ['country', 'political']}, {'long_name': '069544', 'short_name': '069544', 'types': ['postal_code']}], 'formatted_address': '156 Cecil St, Singapore 069544', 'geometry': {'bounds': {'northeast': {'lat': 1.2802384, 'lng': 103.8484278}, 'southwest': {'lat': 1.279792, 'lng': 103.847924}}, 'location': {'lat': 1.2799665, 'lng': 103.8482057}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 1.281364180291502, 'lng': 103.8495248802915}, 'southwest': {'lat': 1.278666219708498, 'lng': 103.8468269197085}}}, 'place_id': 'ChIJwUU3hw0Z2jERqa_VcM8HwjA', 'types': ['premise']}]",1.2799665,103.8482057
UOB ALEXANDRA BUILDING,"396 ALEXANDRA ROAD, SINGAPORE 119954","[{'address_components': [{'long_name': '396', 'short_name': '396', 'types': ['street_number']}, {'long_name': 'Alexandra Road', 'short_name': 'Alexandra Rd', 'types': ['route']}, {'long_name': 'Queenstown', 'short_name': 'Queenstown', 'types': ['neighborhood', 'political']}, {'long_name': 'Singapore', 'short_name': 'Singapore', 'types': ['locality', 'political']}, {'long_name': 'Singapore', 'short_name': 'SG', 'types': ['country', 'political']}, {'long_name': '119954', 'short_name': '119954', 'types': ['postal_code']}], 'formatted_address': '396 Alexandra Rd, Singapore 119954', 'geometry': {'location': {'lat': 1.278518, 'lng': 103.8024944}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 1.279841380291502, 'lng': 103.8038664302915}, 'southwest': {'lat': 1.277143419708498, 'lng': 103.8011684697085}}}, 'place_id': 'ChIJyfnoRi4b2jERGr8j86LyOqM', 'plus_code': {'compound_code': '7RH2+CX Singapore', 'global_code': '6PH57RH2+CX'}, 'types': ['establishment', 'point_of_interest']}, {'address_components': [{'long_name': '396', 'short_name': '396', 'types': ['street_number']}, {'long_name': 'Alexandra Road', 'short_name': 'Alexandra Rd', 'types': ['route']}, {'long_name': 'Queenstown', 'short_name': 'Queenstown', 'types': ['neighborhood', 'political']}, {'long_name': 'Singapore', 'short_name': 'Singapore', 'types': ['locality', 'political']}, {'long_name': 'Singapore', 'short_name': 'SG', 'types': ['country', 'political']}, {'long_name': '119954', 'short_name': '119954', 'types': ['postal_code']}], 'formatted_address': '396 Alexandra Rd, Singapore 119954', 'geometry': {'location': {'lat': 1.2779234, 'lng': 103.8023223}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 1.279537630291502, 'lng': 103.8037855802915}, 'southwest': {'lat': 1.276839669708498, 'lng': 103.8010876197085}}}, 'place_id': 'ChIJv5FPVYIb2jERjWuSaVVNPBw', 'plus_code': {'compound_code': '7RH2+5W Singapore', 'global_code': '6PH57RH2+5W'}, 'types': ['street_address']}]",1.278518,103.8024944
UOB TAMPINES CENTRE,"1 TAMPINES CENTRAL 1, SINGAPORE 529539","[{'address_components': [{'long_name': '1', 'short_name': '1', 'types': ['street_number']}, {'long_name': 'Tampines Central 1', 'short_name': 'Tampines Central 1', 'types': ['route']}, {'long_name': 'Tampines', 'short_name': 'Tampines', 'types': ['neighborhood', 'political']}, {'long_name': 'Singapore', 'short_name': 'Singapore', 'types': ['locality', 'political']}, {'long_name': 'Singapore', 'short_name': 'SG', 'types': ['country', 'political']}, {'long_name': '529539', 'short_name': '529539', 'types': ['postal_code']}], 'formatted_address': '1 Tampines Central 1, Singapore 529539', 'geometry': {'bounds': {'northeast': {'lat': 1.3523221, 'lng': 103.9431046}, 'southwest': {'lat': 1.3519138, 'lng': 103.9425929}}, 'location': {'lat': 1.3520334, 'lng': 103.9427075}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 1.353466930291502, 'lng': 103.9442442302915}, 'southwest': {'lat': 1.350768969708498, 'lng': 103.9415462697085}}}, 'place_id': 'ChIJMcL1LhI92jERVea-KvsXtmE', 'types': ['premise']}]",1.3520334,103.9427075
PREMIER INN,"700 BEACH ROAD, SINGAPORE 199598","[{'address_components': [{'long_name': '700', 'short_name': '700', 'types': ['street_number']}, {'long_name': 'Beach Road', 'short_name': 'Beach Rd', 'types': ['route']}, {'long_name': 'Kallang', 'short_name': 'Kallang', 'types': ['neighborhood', 'political']}, {'long_name': 'Singapore', 'short_name': 'Singapore', 'types': ['locality', 'political']}, {'long_name': 'Singapore', 'short_name': 'SG', 'types': ['country', 'political']}, {'long_name': '199598', 'short_name': '199598', 'types': ['postal_code']}], 'formatted_address': '700 Beach Rd, Singapore 199598', 'geometry': {'bounds': {'northeast': {'lat': 1.3026022, 'lng': 103.8644014}, 'southwest': {'lat': 1.3022744, 'lng': 103.8639435}}, 'location': {'lat': 1.3025087, 'lng': 103.8642451}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 1.303825880291502, 'lng': 103.8655214302915}, 'southwest': {'lat': 1.301127919708498, 'lng': 103.8628234697085}}}, 'place_id': 'ChIJ53naj7MZ2jERT_REniIL7ww', 'types': ['premise']}]",1.3025087,103.8642451
CONNECTION ONE,"168 JALAN BUKIT MERAH, SINGAPORE 150168","[{'address_components': [{'long_name': '168', 'short_name': '168', 'types': ['street_number']}, {'long_name': 'Jalan Bukit Merah', 'short_name': 'Jalan Bukit Merah', 'types': ['route']}, {'long_name': 'Bukit Merah', 'short_name': 'Bukit Merah', 'types': ['neighborhood', 'political']}, {'long_name': 'Singapore', 'short_name': 'Singapore', 'types': ['locality', 'political']}, {'long_name': 'Singapore', 'short_name': 'SG', 'types': ['country', 'political']}, {'long_name': '150168', 'short_name': '150168', 'types': ['postal_code']}], 'formatted_address': '168 Jalan Bukit Merah, Singapore 150168', 'geometry': {'bounds': {'northeast': {'lat': 1.2836349, 'lng': 103.8196348}, 'southwest': {'lat': 1.2827969, 'lng': 103.818011}}, 'location': {'lat': 1.2829787, 'lng': 103.8189249}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 1.284564880291502, 'lng': 103.8201718802915}, 'southwest': {'lat': 1.281866919708498, 'lng': 103.8174739197085}}}, 'place_id': 'ChIJbVeC9dYb2jERBNCsQtoCn_Q', 'types': ['premise']}]",1.2829787,103.8189249
HDB HUB,"490 LORONG 6 TOA PAYOH, SINGAPORE 310490","[{'address_components': [{'long_name': '490', 'short_name': '490', 'types': ['street_number']}, {'long_name': 'Lorong 6 Toa Payoh', 'short_name': 'Lor 6 Toa Payoh', 'types': ['route']}, {'long_name': 'Toa Payoh', 'short_name': 'Toa Payoh', 'types': ['neighborhood', 'political']}, {'long_name': 'Singapore', 'short_name': 'Singapore', 'types': ['locality', 'political']}, {'long_name': 'Singapore', 'short_name': 'SG', 'types': ['country', 'political']}, {'long_name': '310490', 'short_name': '310490', 'types': ['postal_code']}], 'formatted_address': '490 Lor 6 Toa Payoh, Singapore 310490', 'geometry': {'location': {'lat': 1.3325736, 'lng': 103.8484186}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 1.333594730291502, 'lng': 103.8501132302915}, 'southwest': {'lat': 1.330896769708498, 'lng': 103.8474152697085}}}, 'place_id': 'ChIJue1f6GYX2jERoW7qhj2QdoQ', 'plus_code': {'compound_code': '8RMX+29 Singapore', 'global_code': '6PH58RMX+29'}, 'types': ['street_address']}]",1.3325736,103.8484186
THE CHADWICK,"81 SCIENCE PARK DRIVE, SINGAPORE 118257","[{'address_components': [{'long_name': '81', 'short_name': '81', 'types': ['street_number']}, {'long_name': 'Science Park Drive', 'short_name': 'Science Park Dr', 'types': ['route']}, {'long_name': 'Queenstown', 'short_name': 'Queenstown', 'types': ['neighborhood', 'political']}, {'long_name': 'Singapore', 'short_name': 'Singapore', 'types': ['locality', 'political']}, {'long_name': 'Singapore', 'short_name': 'SG', 'types': ['country', 'political']}, {'long_name': '118257', 'short_name': '118257', 'types': ['postal_code']}], 'formatted_address': '81 Science Park Dr, Singapore 118257', 'geometry': {'location': {'lat': 1.2890545, 'lng': 103.7904922}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 1.290402330291502, 'lng': 103.7915542802915}, 'southwest': {'lat': 1.287704369708498, 'lng': 103.7888563197085}}}, 'place_id': 'ChIJR-ztMbMb2jERRlkaUgjy4uc', 'plus_code': {'compound_code': '7QQR+J5 Singapore', 'global_code': '6PH57QQR+J5'}, 'types': ['street_address']}]",1.2890545,103.7904922
THE CURIE,"83 SCIENCE PARK DRIVE, SINGAPORE 118258","[{'address_components': [{'long_name': 'Singapore Science Park 1', 'short_name': 'Singapore Science Park 1', 'types': ['premise']}, {'long_name': '83', 'short_name': '83', 'types': ['street_number']}, {'long_name': 'Science Park Drive', 'short_name': 'Science Park Dr', 'types': ['route']}, {'long_name': 'Queenstown', 'short_name': 'Queenstown', 'types': ['neighborhood', 'political']}, {'long_name': 'Singapore', 'short_name': 'Singapore', 'types': ['locality', 'political']}, {'long_name': 'Singapore', 'short_name': 'SG', 'types': ['country', 'political']}, {'long_name': '118258', 'short_name': '118258', 'types': ['postal_code']}], 'formatted_address': '83 Science Park Dr, Singapore Science Park 1, Singapore 118258', 'geometry': {'bounds': {'northeast': {'lat': 1.288909, 'lng': 103.791325}, 'southwest': {'lat': 1.288598, 'lng': 103.7906439}}, 'location': {'lat': 1.2887239, 'lng': 103.7909271}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 1.290045280291502, 'lng': 103.7923334302915}, 'southwest': {'lat': 1.287347319708498, 'lng': 103.7896354697085}}}, 'place_id': 'ChIJn03OObMb2jERQYslURwwO4o', 'types': ['premise']}]",1.2887239,103.7909271
